question_id	answer_id	comment	time_stamp	username
12702	12703	Thank you! And sorry for the outburst. Must be the soft drinks I had earlier ;)	2017-06-20 20:56:48Z	Antony
12761	12762	I've heard that rabies is more common with stray dogs and that stray cats rarely get rabies. Surffed the net too to see it. But i can't disagree on the rest of what you said. Thanks for your comment.	2017-06-22 03:01:43Z	
12761	12762	The CDC keeps track of these things; see cdc.gov/rabies/exposure/animals/domestic.html.  Every year that I found they reported the numbers for the US, more cats than dogs were reported to have rabies.  In developing countries, dogs are more of a risk.	2017-06-22 03:19:36Z	
12761	12762	Ok, can't say no to that! Thanks for proving yourself.	2017-06-22 04:20:07Z	
12690	12700	While I agree with the gist of your answer, your references to CO2's dangers are very misleading and totally irrelevant to the question. The dangers of CO2 are from breathing it, not drinking it. The worst effect that drinking CO2-infused beverages will create is belching. -1 for that. Remove the toxicity references and I'll remove my downvote.	2017-10-17 01:43:54Z	Carey Gregory
12681	12682	Ok thank you very much for the advice.	2017-06-18 20:09:16Z	
12681	12682	@Downvoter: If you leave a comment explaining why you downvoted, your feedback is a lot more helpful for me and the Community.	2017-06-21 20:49:56Z	Narusan-in-coma
12680	12699	In conclusion, your body certainly kind of adapts to situations like "being hit blunt objects" by losing the sense of touch, but you don't "get better at it", you just feel the damage a little bit less because you've already destroyed a lot of sensory nerves. - Isn't it interesting how damage makes a system adapt to outer circumstances? Who would have thought that.	2017-06-20 21:01:16Z	Narusan-in-coma
12680	12699	Indeed, it is rather intriguing. But I'm not sure if it should be called "adaptation" since it's just an injury outcome. Adaptation usually suggest an advantage. One might argue that compromising your sense of touch is quite a disadvantage since you cannot feel and protect that body part from further harm.	2017-06-20 21:13:01Z	Antony
12676	13394	Welcome to Health.SE. Since health is an important topic, the site has a strict policy that all answers should be backed up with reliable references, in order to provide the community with the means to assess the merit of the answer, regardless of the reader's background. See this list of reliable sources. If you still have trouble with this, feel free to visit the help center.	2017-08-20 20:19:46Z	Narusan-in-coma
12676	13394	And evidence for its effectiveness?	2017-08-22 07:24:44Z	DoctorWhom
12676	13394	Your answer would be a lot better if it didn't contain advertisement of products and a bit more sources for the claims.	2017-09-19 18:30:22Z	Narusan-in-coma
12676	13394	@Narusan-in-coma - I don't see any advertisement of a product. He is describing a fringe treatment, that is offered by many dermatologists. His only self reference is "Many of my patients are happy", but there is no link. I do find it interesting that at least 3 people agree with the lack of references and lack of evidence for the efficacy, yet nobody downvoted the answer.	2017-09-19 19:41:08Z	JohnP
12676	13394	@DoctorWhom ^^^	2017-09-19 19:41:31Z	JohnP
12672	12679	Thanks Isaacson for your answer, it makes lots of sense!	2017-06-18 13:20:37Z	
12672	12679	@HelloWorld Or at least the answer you wanted to hear.	2017-06-19 13:22:15Z	Carey Gregory
12672	12679	@CareyGregory you may be right ;-)	2017-06-19 14:00:40Z	
12672	12678	Thanks Carey for your answer. I tend to agree with your first case. Yet in the second case (baby hotter than adult) why would part of the baby's heat radiations be blocked (the adult chest is not made of tin foil) ? If Dad's chest acts as a heat exchanger then it will help the baby to cool won't it ?	2017-06-18 13:30:38Z	
12672	12678	@HelloWorld Dad's body is probably going to be much warmer than ambient air, but even if it's not, sweat can't evaporate from 40% of baby's body. Reducing the body's primary cooling mechanism by 40% can only result in less cooling. Whatever cooling he offers will be minimal and vastly less than free flowing air would be.	2017-06-18 13:49:12Z	Carey Gregory
12672	12678	You're right the cooling through free flowing air would be cut. So as Dad's body is mostly made of water and water is much more efficient to transfer heat than the air is, then baby's body would be at Dad's temperature (~37°C). Would it make sense to you ?	2017-06-18 13:57:17Z	
12672	12678	@HelloWorld No. First, the epidermis is the only part of their bodies touching and it is dead tissue with very little water content. Second, there's just no way you're cooling better pressed against a 37C body than with 25C circulating air evaporating sweat. Sweat evaporation is a far more efficient heat radiator than a human body pressed against you. If you doubt that, try it yourself. Go out, get all hot and sweaty, then find someone who will let you hug them. All that will do is make you both hotter than you were.	2017-06-18 17:47:23Z	Carey Gregory
12672	12678	1. Unless either baby or father have a defective physiology, neither will "get hotter than the other" they may feel subjectively hotter, but they will both actually be 37C (32-34C at skin) because that's the temperature our bodies maintain, so father's not going to be a heat source any more than the baby's own metabolism is (about 90 watts), his skin is going to be 34C, so is baby's.	2017-06-19 06:45:10Z	Isaacson
12659	12817	Welcome to Health.SE. Since health is an important topic, the site has a strict policy that all answers should be backed up with reliable references, in order to provide the community with the means to assess the merit of the answer, regardless of the reader's background. Wikipedia is not a reliable source. See this list of reliable sources. If you still have trouble with this, feel free to visit the help center.	2017-07-03 18:02:23Z	Narusan-in-coma
12653	12657	No, I was hoping for someone who has some basic understanding of the situation (unlike me) to point me into the right direction to what I am facing here. When I said I did not find anything similar on google, I was referring to the pictures. I found pictures of stomach cancer but none of them looked like the ones I posted here. The answer you provided gives me some reliable information at least. When I get home from work I will research what you gave me. So thank you.	2017-06-16 05:12:09Z	
12653	12657	@Divin3 Looking at medical imaging and deciding whether pictures are similar takes years of study and practice and if you are not a doctor I wouldn't try to do that. As a pharmacist I stare blankly at most of such images and have no idea what I'm looking at. As for the insight into your grandma's situation: we can't have any, since we never met her. Giving advice over the internet can do more harm than good. Under the first link Carey provided you have "General resources on coping" you might start there and read how to give moral support to your grandmother - every cancer patient needs it.	2017-06-16 06:33:35Z	Lucky
